Node,w_Node,DC,BC,CC,EC
2410,2410,0.0512630014858841,2.0825042020004427e-05,0.26328486666231987,0.0835175116214819
2411,2411,0.0079247152055473,7.174957714335849e-06,0.2603145951521403,0.0007820277685519741
2412,2412,0.007677067855373947,8.879712291111777e-06,0.26029781473602787,0.0007203077071778913
2414,2414,0.045319465081723624,8.140215083049222e-06,0.26287351083913807,0.07755190097339412
2415,2415,0.010153541357107478,1.1241766534766632e-06,0.26046571631297166,0.0015632328460069523
2416,2416,0.009162951956414065,3.258897477156288e-06,0.2603985296962662,0.0011052062954168267
2418,2418,0.028974739970282316,1.1100376308989708e-06,0.26174888183055683,0.05231443841737581
2421,2421,0.001981178801386825,8.485975585991375e-07,0.2599124613800206,0.0006136125801700338
2422,2422,0.0012382367508667657,3.067220091322184e-08,0.25986228200012873,0.0006123416156226675
2423,2423,0.04086181277860327,4.254699369632249e-06,0.26256583653033355,0.07119611480538869
2424,2424,0.0027241208519068845,3.8065066643776843e-07,0.2599626601429215,0.0006341234387668387
2425,2425,0.008915304606240713,6.859789721100987e-06,0.2603817384575703,0.0014553920036730408
2426,2426,0.004457652303120356,2.1903443388176952e-06,0.2600798660311735,0.0016279912920912553
2427,2427,0.006191183754333828,1.1977182864252525e-06,0.26019717765319933,0.007421819518947414
2428,2428,0.04730064388311045,1.3973558852207656e-05,0.26301048654986,0.07872524253650258
2429,2429,0.02129767211490837,1.2199514297778767e-05,0.2612239617026782,0.03207505159601797
2430,2430,0.036156513125309556,4.815758153909195e-06,0.26224184959085595,0.06352725111578811
2431,2431,0.0012382367508667657,0.0,0.25986228200012873,0.0006122518222015386
2432,2432,0.006934125804853888,2.3069123906874076e-06,0.26024748646558393,0.0012294962060409398
2433,2433,0.03640416047548291,8.22932515978524e-06,0.26225888160031174,0.06477040496121812
2434,2434,0.022535908865775136,1.2814025162363332e-05,0.2613084837895554,0.0031517770255716088
2435,2435,0.006686478454680535,3.995361331940395e-07,0.26023071470000647,0.0007321737695498657
2437,2437,0.0012382367508667657,8.179253576859156e-08,0.25986228200012873,0.0006025204551069148
2438,2438,0.016840019811788013,8.841403041312399e-06,0.2609201344016542,0.0031746241866226327
2439,2439,0.0024764735017335313,3.476182770165141e-07,0.2599459250675937,0.0006316851128284512
2440,2440,0.008420009905894007,4.855071154767363e-06,0.26034816247582204,0.0008246563953494944
2441,2441,0.0009905894006934125,0.0,0.25984555984555985,0.0006083879674493465
2442,2442,0.0007429420505200594,1.4605809958677066e-09,0.25982883984299593,0.0012422573438282023
2443,2443,0.005695889053987122,6.77279282691196e-06,0.26016364924940405,0.004606821838471489
2444,2444,0.00396235760277365,1.0760895074655927e-07,0.2600463678516229,0.0006774076849465066
2446,2446,0.039871223377909853,3.7016795467489916e-06,0.26249756224403564,0.06961309936265352
2448,2448,0.008172362555720653,5.557377567697756e-06,0.26033137773193216,0.000786413533056362
2449,2449,0.011391778107974244,5.486938546598669e-06,0.2605497483546264,0.013087504543523528
2450,2450,0.0029717682020802376,5.798506553594795e-07,0.25997939737316506,0.0006406328786321465
2452,2452,0.0024764735017335313,2.34770293386569e-07,0.2599459250675937,0.0006875313667489886
2453,2453,0.003467062902426944,1.929131854561383e-06,0.26001287830006437,0.0007464108819559164
2454,2454,0.00396235760277365,5.819336630330428e-07,0.2600463678516229,0.004878875667608993
2455,2455,0.00396235760277365,1.629558067980102e-06,0.2600463678516229,0.0006661754707816935
2456,2456,0.001981178801386825,8.004514977717165e-07,0.2599124613800206,0.0006255050594472284
2457,2457,0.00024764735017335313,0.0,0.2597954062922216,0.0005875782709270351
2460,2460,0.04185240217929668,5.023269605606983e-06,0.2626341463414634,0.07269226905916308
2462,2462,0.0237741456166419,1.2623445922610717e-05,0.2613930605903677,0.04006704664623614
2464,2464,0.05002476473501733,8.217091110782286e-06,0.2631990614000782,0.08427877475676092
2466,2466,0.0027241208519068845,2.767915542541529e-07,0.2599626601429215,0.000657613429623562
2467,2467,0.032194155522535906,1.805283577958442e-06,0.26196963799143635,0.05741640977467123
2469,2469,0.033432392273402674,1.511645781761177e-06,0.2620546433902265,0.0608964720852225
2470,2470,0.00024764735017335313,0.0,0.2597954062922216,0.0005875782709270351
2473,2473,0.012134720158494303,6.249539447780907e-06,0.2606001936108422,0.0022810250160621537
2474,2474,0.0064388311045071814,4.503679117768295e-06,0.26021394509601753,0.0008041923848742656
2476,2476,0.008915304606240713,2.206021749397759e-06,0.2603817384575703,0.011631309447731943
2477,2477,0.027984150569588903,1.2688523003371227e-06,0.2616810316894563,0.050103790156601984
2478,2478,0.02303120356612184,1.89921088360088e-05,0.2613423079412336,0.032186868988861375
2479,2479,0.011391778107974244,4.6104655261009475e-07,0.2605497483546264,0.001800682337101167
2480,2480,0.006686478454680535,3.0354249558890337e-06,0.26023071470000647,0.0009591180765890232
2481,2481,0.0007429420505200594,1.7526971950412477e-08,0.25982883984299593,0.0005952294245305337
2482,2482,0.0396235760277365,5.316910134912268e-06,0.2624804992199688,0.0695207149366065
2483,2483,0.0007429420505200594,0.0,0.25982883984299593,0.0005950817498392415
2484,2484,0.031203566121842496,2.3402269132920173e-06,0.2619016733687897,0.05544892215926706
2485,2485,0.03392768697374938,2.56334207035282e-06,0.26208866099824757,0.06011908447948198
2486,2486,0.004457652303120356,1.24024082700877e-06,0.2600798660311735,0.000688807134385033
2487,2487,0.002228826151560178,2.424564453140393e-07,0.25992919214676535,0.0006180800269011512
2488,2488,0.009658246656760773,7.1796697134901074e-06,0.2604321186713963,0.0007825985951165235
2489,2489,0.02674591381872214,2.3330900876646205e-06,0.26159626846333245,0.04760629097273227
2490,2490,0.003714710252600297,8.57414156610557e-07,0.260029621997553,0.0007409267891234356
2492,2492,0.044081228330856856,5.161481668055142e-06,0.2627879734478719,0.07637727737925505
2493,2493,0.0014858841010401188,3.395850815392418e-08,0.259879006307118,0.0006553101178384999
2495,2495,0.0359088657751362,3.0509150278473864e-06,0.2622248197934931,0.062268898401863185
2497,2497,0.006191183754333828,3.3196637924186826e-06,0.26019717765319933,0.0007391674861566323
2499,2499,0.02303120356612184,1.148600070500809e-05,0.2613423079412336,0.03682831608447405
2500,2500,0.04482417038137692,5.508038768576057e-06,0.2628392892013279,0.07694946419929627
2503,2503,0.00396235760277365,1.5818931323375972e-07,0.2600463678516229,0.0006986369008765293
2504,2504,0.037394749876176324,3.876974084766275e-06,0.2623270317676866,0.06566967140960328
2505,2505,0.0012382367508667657,0.0,0.25986228200012873,0.0006148695819254556
2506,2506,0.03070827142149579,7.79065698738438e-06,0.26186770428015566,0.05333684168045991
2507,2507,0.04977711738484398,1.2895423911585726e-05,0.2631819070585935,0.08327311568144907
2513,2513,0.003714710252600297,3.739658123566156e-07,0.260029621997553,0.0006811285770567643
2514,2514,0.002228826151560178,1.7330111033578136e-07,0.25992919214676535,0.0006945701025190999
2515,2515,0.0032194155522535907,7.104305617683218e-07,0.25999613675874056,0.0006640068936226599
2517,2517,0.0014858841010401188,0.0,0.259879006307118,0.000654406772384528
2518,2518,0.01188707280832095,7.1792482175143605e-06,0.2605833763551884,0.004555643614096254
2520,2520,0.04086181277860327,6.780524627022979e-06,0.26256583653033355,0.07119394748925033
2521,2521,0.034918276374442794,4.9975895494544445e-06,0.26215672271635393,0.06178213453059705
2522,2522,0.003467062902426944,3.974458820936644e-07,0.26001287830006437,0.0014366356737566034
2523,2523,0.004210004952947003,1.9057774635800297e-06,0.2600631158626908,0.0006664626470874777
2524,2524,0.0032194155522535907,3.366062157153633e-07,0.25999613675874056,0.00514326315355552
2525,2525,0.00866765725606736,2.4129972755555062e-06,0.2603649493842285,0.0011763263465025804
2526,2526,0.04730064388311045,5.2843468187100493e-05,0.26301048654986,0.07523009006757184
2527,2527,0.0009905894006934125,1.2268880365288735e-07,0.25984555984555985,0.0006232798020892299
2528,2528,0.001733531451213472,7.974772237437679e-08,0.25989573276694344,0.0006198897350272442
2531,2531,0.005695889053987122,2.6898029234752174e-06,0.26016364924940405,0.001503556791732762
2532,2532,0.02625061911837543,1.064377528747195e-06,0.2615623785464438,0.04829875187556939
2534,2534,0.004457652303120356,1.5867105562421703e-06,0.2600798660311735,0.0007152526521983089
2535,2535,0.0027241208519068845,1.0694374051743346e-06,0.2599626601429215,0.0006279850587192823
2536,2536,0.015601783060921248,5.6675784993249885e-06,0.26083586331632325,0.025979667734477744
2537,2537,0.02352649826646855,9.026564558405792e-06,0.2613761408505405,0.0037813960967868427
2539,2539,0.03467062902426944,2.2745646746918084e-06,0.262139703972994,0.061708094878226497
2540,2540,0.007677067855373947,1.107509017045562e-05,0.26029781473602787,0.0008013272963964303
2541,2541,0.0004952947003467063,0.0,0.25981212199202164,0.0005914305486566682
2545,2545,0.002228826151560178,5.496653147782136e-07,0.25992919214676535,0.001494250203341374
2546,2546,0.03566121842496285,4.213965289319457e-06,0.2622077922077922,0.06212835433751048
2548,2548,0.001981178801386825,4.089626788429578e-08,0.2599124613800206,0.0006241193993904454
2549,2549,0.039871223377909853,2.7849968421145174e-06,0.26249756224403564,0.0709304471335571
2550,2550,0.040118870728083206,1.609734562293153e-05,0.26251462748667276,0.06948434261421481
2551,2551,0.0391282813273898,1.011315539412869e-05,0.2624463798258157,0.0667534339507568
2552,2552,0.02773650321941555,1.56934722628211e-06,0.26166407465007774,0.05009432336583967
2553,2553,0.042842991579990095,1.1627476728218924e-05,0.2627024917051591,0.07411094841668747
2554,2554,0.02303120356612184,1.0667985366196193e-06,0.2613423079412336,0.042372327676843624
2556,2556,0.03244180287270926,2.7663959624033243e-06,0.26198663465905403,0.05695212246823553
2557,2557,0.007677067855373947,3.385092148382004e-06,0.26029781473602787,0.0010943541017061258
2558,2558,0.005448241703813769,5.550792016695633e-06,0.2601468882875918,0.0006821133579581702
2559,2559,0.04086181277860327,3.4317290906614658e-06,0.26256583653033355,0.07193988761187921
2560,2560,0.04977711738484398,4.749728289739481e-05,0.2631819070585935,0.0807863931577275
2561,2561,0.03838533927686973,6.913939145137403e-06,0.26239521736305155,0.06658631422475851
2562,2562,0.003467062902426944,1.3882477297704467e-06,0.26001287830006437,0.0006570850295023451
2563,2563,0.027241208519068846,1.4973735505414455e-06,0.2616301671634055,0.048743950923114905
2564,2564,0.04655770183259039,9.512819413383602e-06,0.26295910393331595,0.078951367088504
2565,2565,0.0009905894006934125,2.4537760730577472e-08,0.25984555984555985,0.0006079483819735741
2566,2566,0.0064388311045071814,2.2114877074581177e-06,0.26021394509601753,0.0008946486606779634
2568,2568,0.0027241208519068845,3.4772372002958476e-08,0.2599626601429215,0.0007935783150379206
2569,2569,0.00024764735017335313,0.0,0.2597954062922216,0.0005875782709270351
2570,2570,0.005200594353640416,4.0484476642738315e-06,0.2601301294852799,0.0006775505880363931
2572,2572,0.0047052996532937095,8.796122096886704e-07,0.26009661835748793,0.002182469634020751
2573,2573,0.037642397226349676,4.622428175009072e-06,0.26234407484407485,0.06696650369821085
2574,2574,0.025507677067855374,1.5622735153356171e-06,0.2615115601321158,0.04466953356332365
2575,2575,0.034918276374442794,9.695920339491855e-06,0.26215672271635393,0.059399120433694726
2576,2576,0.01114413075780089,2.6871247089350603e-06,0.26053293760887797,0.01639074452016512
2577,2577,0.004952947003467063,1.7634974809103257e-06,0.260113372842051,0.0006779002918497475
2578,2578,0.04061416542842991,3.236833154892345e-06,0.2625487646293888,0.0719970826894994
2579,2579,0.028727092620108963,9.267120730557378e-07,0.2617319159968888,0.052451047032462624
2580,2580,0.0014858841010401188,2.7329717480370738e-08,0.259879006307118,0.000653312458738081
2581,2581,0.005943536404160475,6.97529671866766e-06,0.26018041237113404,0.00208640827868728
2584,2584,0.003714710252600297,2.4091917253857926e-07,0.260029621997553,0.0022774778799726936
2585,2585,0.009905894006934125,9.826877508371544e-07,0.26044891640866874,0.0008162240048201062
2586,2586,0.04631005448241703,4.796326073868388e-06,0.26294198085563586,0.08042309043129145
2587,2587,0.0047052996532937095,1.7745251578229897e-06,0.26009661835748793,0.0006659195592261562
2590,2590,0.04878652798415057,9.814358384981503e-06,0.26311331204795724,0.0820021743665391
2591,2591,0.0237741456166419,7.670818103006261e-07,0.2613930605903677,0.043034922834856396
2593,2593,0.04581475978207033,4.948710593284079e-06,0.26290774138941336,0.07912991796129491
2595,2595,0.0007429420505200594,0.0,0.25982883984299593,0.0005950817498392415
2596,2596,0.00024764735017335313,0.0,0.2597954062922216,0.0005875782709270351
2599,2599,0.003467062902426944,2.7194502289818057e-08,0.26001287830006437,0.0014353862070305458
2600,2600,0.04507181773155027,8.141744068717398e-06,0.2628563989063924,0.07582899689335859
2601,2601,0.0470529965329371,7.5047229081355956e-06,0.2629933567799922,0.08014255920378464
2602,2602,0.04903417533432392,1.7202387833817157e-05,0.26313045744819497,0.08149381408026046
2603,2603,0.016840019811788013,1.0663023576736632e-05,0.2609201344016542,0.0022245834859651384
2604,2604,0.04853888063397721,1.5016353473009553e-05,0.26309616888193904,0.08207041767476012
2606,2606,0.018573551263001486,3.1988592928012046e-07,0.2610382054431444,0.03453795984272591
2607,2607,0.04829123328380386,9.4624460837597e-06,0.26307902794970356,0.08124537653643864
2610,2610,0.01263001485884101,1.7639147002840417e-05,0.26063383463499645,0.0012984473018813156
2611,2611,0.0512630014858841,3.770136741730742e-05,0.26328486666231987,0.08154646584951086
2612,2612,0.006934125804853888,2.2631188994985132e-06,0.26024748646558393,0.000992888991390257
2613,2613,0.007677067855373947,1.0744070523427023e-07,0.26029781473602787,0.013919487090928873
2614,2614,0.004210004952947003,2.4482904328468855e-06,0.2600631158626908,0.0006779609059203726
2615,2615,0.04581475978207033,6.947636157362954e-06,0.26290774138941336,0.07864565125835841
2618,2618,0.005695889053987122,3.7608735632102096e-06,0.26016364924940405,0.0007448330177701705
2619,2619,0.04061416542842991,4.370605129800071e-06,0.2625487646293888,0.07037611698356311
2620,2620,0.013620604259534423,2.9358221668674884e-06,0.2607011427464652,0.0009188889557563344
2621,2621,0.0014858841010401188,2.4537760730577472e-08,0.259879006307118,0.0006161421604529018
2622,2622,0.005200594353640416,3.2947914278626778e-06,0.2601301294852799,0.002148513107075084
2623,2623,0.032194155522535906,5.8321915968249375e-06,0.26196963799143635,0.05651649919953106
2624,2624,0.04655770183259039,2.742057500447806e-05,0.26295910393331595,0.07940203475063466
2625,2625,0.04606240713224368,5.587701375417559e-06,0.2629248600078135,0.07927393080663865
2626,2626,0.008420009905894007,2.0571180001997226e-06,0.26034816247582204,0.0007619416221178941
2627,2627,0.010153541357107478,1.2466434833233194e-06,0.26046571631297166,0.0008446073790596611
2628,2628,0.006934125804853888,1.996321415823448e-06,0.26024748646558393,0.0007562065740753885
2630,2630,0.042842991579990095,4.981018412158792e-06,0.2627024917051591,0.07438012362601047
2631,2631,0.028727092620108963,4.372800673107033e-06,0.2617319159968888,0.05050302228630943
2632,2632,0.001733531451213472,3.271701430743663e-08,0.25989573276694344,0.000621350054164323
2633,2633,0.010153541357107478,1.056468638777677e-06,0.26046571631297166,0.0008116820581020346
2634,2634,0.0012382367508667657,3.0672200913221837e-07,0.25986228200012873,0.0006039196460381065
2637,2637,0.00866765725606736,3.275377647655695e-06,0.2603649493842285,0.0011836677833246545
2638,2638,0.04110946012877662,3.159922209266239e-06,0.2625829106515802,0.07250456496155076
2639,2639,0.009162951956414065,1.0911861832628832e-06,0.2603985296962662,0.0008109961806784991
2641,2641,0.0047052996532937095,1.269979379894994e-06,0.26009661835748793,0.0008824275742146016
2644,2644,0.006686478454680535,4.6362352414034714e-06,0.26023071470000647,0.0007574717410098097
2645,2645,0.01337295690936107,2.9622989914036784e-06,0.2606843124596514,0.0009004195124433153
2646,2646,0.033432392273402674,7.687559988176912e-06,0.2620546433902265,0.05723356508606919
2648,2648,0.01188707280832095,2.7880188250297823e-06,0.2605833763551884,0.0008708542883581299
2650,2650,0.004457652303120356,3.7986124837629967e-07,0.2600798660311735,0.0006853064118155245
2651,2651,0.001733531451213472,3.039955912732653e-07,0.25989573276694344,0.0006310955343475042
2652,2652,0.012134720158494303,4.5117904480496725e-07,0.2606001936108422,0.0018632204876579549
2654,2654,0.037394749876176324,2.174733385192129e-06,0.2623270317676866,0.06686723455603072
2655,2655,0.041604754829123326,3.771215321406496e-06,0.26261706555671177,0.07339141387266628
2656,2656,0.00396235760277365,1.9756880790830868e-06,0.2600463678516229,0.0006715408537856655
2657,2657,0.012877662209014363,2.0177045737209544e-06,0.2606506584043377,0.0008653171887085888
2658,2658,0.008915304606240713,9.164217283649537e-07,0.2603817384575703,0.0007939316528306809
2659,2659,0.014363546310054482,4.058937958143192e-05,0.2607516466485858,0.0008980025903197883
3438,3438,0.005943536404160475,3.056452353126339e-06,0.2395444029186688,2.360510712408178e-09
3439,3439,0.002228826151560178,3.1490126270907745e-07,0.23933143669985776,6.558630568782689e-10
3441,3441,0.0014858841010401188,3.05699602435111e-07,0.23928888888888888,6.437707469900509e-10
3442,3442,0.01114413075780089,2.123850968532e-05,0.2398431931575196,8.516677301893224e-10
3443,3443,0.005448241703813769,3.575816063473659e-06,0.23951598552701822,7.320434578277057e-10
3444,3444,0.0012382367508667657,3.067220091322184e-08,0.23927470964683575,1.0325578799097834e-09
3445,3445,0.001733531451213472,0.0,0.2393030698115444,6.504721157511762e-10
3446,3446,0.0027241208519068845,3.2775437547271336e-07,0.23935981031416717,6.655067288427029e-10
3447,3447,0.0014858841010401188,1.730788480103232e-07,0.23928888888888888,6.430611906573624e-10
3448,3448,0.011639425458147598,8.7137850078338e-06,0.2398716882499703,4.131440988209198e-09
3449,3449,0.01114413075780089,6.673852441423372e-06,0.2398431931575196,5.056266155250776e-09
3450,3450,0.004457652303120356,2.994794121697634e-07,0.2394591709660203,8.809123046153493e-10
3451,3451,0.00024764735017335313,0.0,0.239218009478673,6.211378354410986e-10
3452,3452,0.00396235760277365,4.2773146876367973e-07,0.23943077379187666,1.031484703054233e-09
3453,3453,0.00024764735017335313,0.0,0.239218009478673,6.211378354410986e-10
3455,3455,0.009410599306587419,8.930828814643797e-06,0.23974351362583862,9.957456569019053e-10
3457,3457,0.0014858841010401188,1.1856565533340507e-07,0.23928888888888888,8.978935253709007e-10
3458,3458,0.004952947003467063,9.224948226240145e-07,0.23948757487693495,7.184148210185618e-10
3459,3459,0.003714710252600297,2.194726542430047e-06,0.23941657773034508,6.93956663815259e-10
3460,3460,0.006934125804853888,5.406459307267185e-06,0.23960125793627246,7.59872646937023e-10
3461,3461,0.001981178801386825,1.74295998840213e-07,0.23931725241510104,1.0895092473748553e-09
3462,3462,0.004952947003467063,7.465766202372158e-07,0.23948757487693495,1.2756291599519218e-09
3463,3463,0.005943536404160475,2.314740252740422e-06,0.2395444029186688,1.1294594650804583e-09
3464,3464,0.007677067855373947,8.408720774769229e-06,0.2396439169139466,8.048980873457643e-10
3465,3465,0.00396235760277365,6.853495442148468e-08,0.23943077379187666,6.934420686812199e-10
3466,3466,0.0064388311045071814,5.115551406917498e-06,0.23957282705428656,7.516092485077586e-10
3467,3467,0.0007429420505200594,0.0,0.23924635620334161,8.327799568797649e-10
3468,3468,0.007181773155027241,7.894786532285654e-06,0.2396154759079041,7.635288091812449e-10
3469,3469,0.006934125804853888,4.181292134757801e-06,0.23960125793627246,9.462450007712673e-10
3470,3470,0.00396235760277365,2.3212813599284467e-06,0.23943077379187666,7.190284956181651e-10
3471,3471,0.006191183754333828,2.417495702653586e-06,0.23955861414333174,1.7271406337650476e-09
3472,3472,0.003714710252600297,2.1880831119003576e-07,0.23941657773034508,7.028042836582182e-10
3473,3473,0.004210004952947003,3.4023127797983776e-07,0.2394449715370019,6.952642596347963e-10
3474,3474,0.004457652303120356,1.8091057523484394e-06,0.2394591709660203,7.363321644531975e-10
3475,3475,0.0079247152055473,4.565450995420736e-06,0.2396581399489584,2.0502197251579844e-09
3476,3476,0.003714710252600297,8.265764912768245e-07,0.23941657773034508,6.870144370636181e-10
3477,3477,0.0014858841010401188,2.596913010652782e-07,0.23928888888888888,1.0221850622304024e-09
3478,3478,0.004210004952947003,5.47979007628439e-07,0.2394449715370019,6.955664308754201e-10
3479,3479,0.003714710252600297,8.404979730765984e-08,0.23941657773034508,8.96131829115574e-10
3480,3480,0.006191183754333828,2.0253519419359593e-06,0.23955861414333174,2.775120332123177e-09
3481,3481,0.003467062902426944,7.52863113324536e-08,0.23940238335210767,8.90158224911838e-10
3482,3482,0.0032194155522535907,1.2823458543416686e-06,0.23938819065686506,6.910063020049291e-10
3483,3483,0.0032194155522535907,1.5777328697453499e-06,0.23938819065686506,6.802802907484661e-10
3484,3484,0.003714710252600297,1.5445308676456954e-06,0.23941657773034508,1.422566619633993e-09
3485,3485,0.0047052996532937095,1.2338825473363774e-06,0.23947337207923142,8.389259483928948e-10
3486,3486,0.007429420505200594,2.3462318571213636e-06,0.23962969556702865,7.742910792973483e-10
3488,3488,0.011639425458147598,5.228537734526166e-06,0.2398716882499703,1.612905651554878e-09
3489,3489,0.0012382367508667657,0.0,0.23927470964683575,6.40028287829923e-10
3490,3490,0.003714710252600297,1.515060667013572e-06,0.23941657773034508,6.826409228181215e-10
3491,3491,0.005695889053987122,1.3983048466866596e-06,0.23953019337999762,1.9923322879321857e-09
3492,3492,0.002228826151560178,3.7934165364645895e-07,0.23933143669985776,1.2742188189681121e-09
3493,3493,0.0047052996532937095,5.25880572740395e-07,0.23947337207923142,7.152120178500156e-10
3494,3494,0.0009905894006934125,1.0633029649916904e-07,0.2392605320850862,6.359618928799391e-10
3496,3496,0.0047052996532937095,5.595534481202379e-06,0.23947337207923142,2.2718182033014705e-09
3497,3497,0.005943536404160475,1.4465598640698622e-06,0.2395444029186688,9.473771404723422e-10
3498,3498,0.004457652303120356,1.774972519357967e-07,0.2394591709660203,7.200444339918219e-10
3499,3499,0.005200594353640416,3.0276626893507664e-06,0.2395017793594306,7.237063750414089e-10
3500,3500,0.004952947003467063,1.3631779474554016e-06,0.23948757487693495,7.096593138092529e-10
3502,3502,0.001981178801386825,2.0448133942147894e-07,0.23931725241510104,8.540632326260653e-10
3503,3503,0.0032194155522535907,9.437991239774292e-07,0.23938819065686506,7.989494063463545e-10
3504,3504,0.001981178801386825,7.095502477925319e-07,0.23931725241510104,1.6344372046155036e-09
3505,3505,0.006191183754333828,4.883068859268213e-06,0.23955861414333174,7.668744010980962e-10
3506,3506,0.01188707280832095,1.8594368664625993e-05,0.23988593833541258,8.580485256235843e-10
3507,3507,0.002228826151560178,5.912431871272475e-07,0.23933143669985776,6.624788232178906e-10
3508,3508,0.005943536404160475,6.211202565983251e-06,0.2395444029186688,7.424073062772127e-10
3509,3509,0.005448241703813769,8.161573245953487e-07,0.23951598552701822,7.313299219968548e-10
3510,3510,0.004952947003467063,1.6242935703379789e-06,0.23948757487693495,7.211471627282606e-10
3511,3511,0.005448241703813769,7.885085074132448e-06,0.23951598552701822,7.367526518753718e-10
3512,3512,0.0032194155522535907,1.1955617685351413e-06,0.23938819065686506,1.3637220406589645e-09
3513,3513,0.0014858841010401188,9.201660273966552e-08,0.23928888888888888,6.429859004749017e-10
3514,3514,0.010153541357107478,4.629031680936958e-06,0.23978622327790974,1.9209455322152143e-09
3515,3515,0.0027241208519068845,1.0171530315252887e-06,0.23935981031416717,6.783566677613966e-10
3516,3516,0.003467062902426944,5.151867512697001e-08,0.23940238335210767,8.90238700080027e-10
3518,3518,0.008172362555720653,1.4172268754198693e-06,0.23967236467236466,1.2721040788167222e-09
3519,3519,0.004210004952947003,6.247241976479074e-07,0.2394449715370019,6.988605041627184e-10
3520,3520,0.0024764735017335313,5.634593437128058e-07,0.23934562266611345,1.1167639817233604e-09
3521,3521,0.014363546310054482,5.168605631457347e-05,0.24002853236640315,2.2707854850398513e-09
3522,3522,0.002228826151560178,5.590617191849625e-07,0.23933143669985776,1.2083902026327966e-09
3523,3523,0.003467062902426944,7.52863113324536e-08,0.23940238335210767,8.90158224911838e-10
3524,3524,0.00396235760277365,1.481042407818908e-06,0.23943077379187666,6.952993215051189e-10
3526,3526,0.007429420505200594,1.1573092603994405e-05,0.23962969556702865,1.0212943276413097e-09
3527,3527,0.005695889053987122,6.186712101119859e-07,0.23953019337999762,1.1636229114542897e-09
3528,3528,0.008915304606240713,2.371631114770884e-06,0.23971504897595725,1.1067581692917898e-09
3529,3529,0.00866765725606736,9.288181864653828e-06,0.23970081918556335,7.981955356888548e-10
3530,3530,0.001981178801386825,6.89102113850384e-07,0.23931725241510104,1.4521042872644309e-09
3531,3531,0.002228826151560178,2.8744233998676464e-07,0.23933143669985776,6.568325987302737e-10
3532,3532,0.003714710252600297,1.7880933030215244e-06,0.23941657773034508,6.935472597179994e-10
3533,3533,0.003714710252600297,1.2075893515921738e-06,0.23941657773034508,1.9153611969071124e-09
3534,3534,0.005695889053987122,4.211942672956404e-06,0.23953019337999762,7.364152866841398e-10
3535,3535,0.0047052996532937095,2.695565553763184e-06,0.23947337207923142,7.112976246908732e-10
3536,3536,0.0027241208519068845,1.4785461421168795e-06,0.23935981031416717,6.646718661460343e-10
3537,3537,0.0009905894006934125,1.0224066971073946e-07,0.2392605320850862,6.340633922686974e-10
3538,3538,0.004952947003467063,1.7387876294034449e-06,0.23948757487693495,7.081963031813337e-10
3539,3539,0.0024764735017335313,1.482635768905309e-06,0.23934562266611345,6.647828290721447e-10
3541,3541,0.0029717682020802376,5.126332879902113e-08,0.239373999644318,6.730928066429322e-10
3542,3542,0.008172362555720653,5.305966524855879e-06,0.23967236467236466,1.052836320258072e-09
3543,3543,0.0024764735017335313,8.702535307403911e-07,0.23934562266611345,7.099390494669614e-10
3544,3544,0.0012382367508667657,2.8627387519007044e-07,0.23927470964683575,8.282029804541957e-10
3545,3545,0.02055473006438831,4.346068531524042e-05,0.24038576020954874,4.535937360367029e-09
3546,3546,0.00396235760277365,2.7929229802982283e-06,0.23943077379187666,6.867785765324995e-10
3547,3547,0.0032194155522535907,2.3367760451297905e-06,0.23938819065686506,1.6774026329711428e-09
3548,3548,0.001981178801386825,5.322357148941923e-07,0.23931725241510104,1.0537562334269934e-09
3549,3549,0.003714710252600297,1.5953926217862956e-06,0.23941657773034508,6.900247381419634e-10
3551,3551,0.002228826151560178,6.829676736677396e-07,0.23933143669985776,2.030885519048431e-09
3552,3552,0.001733531451213472,7.605200985452971e-08,0.2393030698115444,1.2353615688379673e-09
3553,3553,0.008172362555720653,7.614935588906198e-06,0.23967236467236466,8.034155567696399e-10
3554,3554,0.005200594353640416,2.6002198457355355e-06,0.2395017793594306,8.84975650793411e-10
3555,3555,0.004952947003467063,4.582201090281436e-06,0.23948757487693495,7.505534286341328e-10
3557,3557,0.007677067855373947,1.3456646032582575e-06,0.2396439169139466,1.2501227071377895e-09
3558,3558,0.009410599306587419,9.223667700323765e-06,0.23974351362583862,8.135945096760771e-10
3559,3559,0.006686478454680535,4.567043147295754e-06,0.2395870416518334,1.1067916045799766e-09
3560,3560,0.0007429420505200594,0.0,0.23924635620334161,8.249066447006374e-10
3562,3562,0.003714710252600297,8.404979730765984e-08,0.23941657773034508,8.96131829115574e-10
3563,3563,0.004210004952947003,1.5594947459215159e-06,0.2394449715370019,2.2868078411569856e-09
3564,3564,0.004210004952947003,2.1813378833012596e-06,0.2394449715370019,7.04946402545929e-10
3565,3565,0.0009905894006934125,0.0,0.2392605320850862,8.305311230892288e-10
3566,3566,0.002228826151560178,1.3700249741239088e-06,0.23933143669985776,1.835369636927282e-09
3567,3567,0.003467062902426944,9.912612543330409e-08,0.23940238335210767,6.821030623917301e-10
3568,3568,0.00866765725606736,1.1598089243427103e-05,0.23970081918556335,8.000559768865736e-10
3569,3569,0.0064388311045071814,1.0167718315110513e-06,0.23957282705428656,7.560718061468147e-10
3570,3570,0.00024764735017335313,0.0,0.239218009478673,6.211378354410986e-10
